PERMNO,date,TICKER,COMNAM,PRC,vwretd
11850,12/31/2009,XOM,EXXON MOBIL CORP,68.19,0.02843
11850,1/29/2010,XOM,EXXON MOBIL CORP,64.43,-0.037098
11850,2/26/2010,XOM,EXXON MOBIL CORP,65,0.034786
11850,3/31/2010,XOM,EXXON MOBIL CORP,66.98,0.063626
11850,4/30/2010,XOM,EXXON MOBIL CORP,67.77,0.020063
11850,5/28/2010,XOM,EXXON MOBIL CORP,60.46,-0.079163
11850,6/30/2010,XOM,EXXON MOBIL CORP,57.07,-0.050745
11850,7/30/2010,XOM,EXXON MOBIL CORP,59.68,0.070309
11850,8/31/2010,XOM,EXXON MOBIL CORP,59.11,-0.042844
11850,9/30/2010,XOM,EXXON MOBIL CORP,61.79,0.091547
11850,10/29/2010,XOM,EXXON MOBIL CORP,66.49,0.038512
11850,11/30/2010,XOM,EXXON MOBIL CORP,69.56,0.005125
11850,12/31/2010,XOM,EXXON MOBIL CORP,73.12,0.067205
11850,1/31/2011,XOM,EXXON MOBIL CORP,80.68,0.019137
11850,2/28/2011,XOM,EXXON MOBIL CORP,85.53,0.038175
11850,3/31/2011,XOM,EXXON MOBIL CORP,84.13,0.003353
11850,4/29/2011,XOM,EXXON MOBIL CORP,87.98,0.028667
11850,5/31/2011,XOM,EXXON MOBIL CORP,83.47,-0.0149
11850,6/30/2011,XOM,EXXON MOBIL CORP,81.38,-0.018388
11850,7/29/2011,XOM,EXXON MOBIL CORP,79.79,-0.022524
11850,8/31/2011,XOM,EXXON MOBIL CORP,74.02,-0.057498
11850,9/30/2011,XOM,EXXON MOBIL CORP,72.63,-0.084862
11850,10/31/2011,XOM,EXXON MOBIL CORP,78.09,0.11403
11850,11/30/2011,XOM,EXXON MOBIL CORP,80.44,-0.006207
11850,12/30/2011,XOM,EXXON MOBIL CORP,84.76,0.003696
11850,1/31/2012,XOM,EXXON MOBIL CORP,83.74,0.054095
11850,2/29/2012,XOM,EXXON MOBIL CORP,86.5,0.041239
11850,3/30/2012,XOM,EXXON MOBIL CORP,86.73,0.024004
11850,4/30/2012,XOM,EXXON MOBIL CORP,86.34,-0.006806
11850,5/31/2012,XOM,EXXON MOBIL CORP,78.63,-0.065574
11850,6/29/2012,XOM,EXXON MOBIL CORP,85.57,0.038189
11850,7/31/2012,XOM,EXXON MOBIL CORP,86.85,0.010284
11850,8/31/2012,XOM,EXXON MOBIL CORP,87.3,0.026278
11850,9/28/2012,XOM,EXXON MOBIL CORP,91.45,0.026554
11850,10/31/2012,XOM,EXXON MOBIL CORP,91.17,-0.014104
11850,11/30/2012,XOM,EXXON MOBIL CORP,88.14,0.006192
11850,12/31/2012,XOM,EXXON MOBIL CORP,86.55,0.012529
11850,1/31/2013,XOM,EXXON MOBIL CORP,89.97,0.054145
11850,2/28/2013,XOM,EXXON MOBIL CORP,89.55,0.00834
11850,3/28/2013,XOM,EXXON MOBIL CORP,90.11,0.035294
11850,4/30/2013,XOM,EXXON MOBIL CORP,88.99,0.014947
11850,5/31/2013,XOM,EXXON MOBIL CORP,90.47,0.019074
11850,6/28/2013,XOM,EXXON MOBIL CORP,90.35,-0.015036
11850,7/31/2013,XOM,EXXON MOBIL CORP,93.75,0.052717
11850,8/30/2013,XOM,EXXON MOBIL CORP,87.16,-0.025727
11850,9/30/2013,XOM,EXXON MOBIL CORP,86.04,0.03747
11850,10/31/2013,XOM,EXXON MOBIL CORP,89.62,0.039895
11850,11/29/2013,XOM,EXXON MOBIL CORP,93.48,0.024966
11850,12/31/2013,XOM,EXXON MOBIL CORP,101.2,0.02614
12490,7/31/1963,IBM,INTERNATIONAL BUSINESS MACHS COR,434.5,-0.001718
12490,8/30/1963,IBM,INTERNATIONAL BUSINESS MACHS COR,444.75,0.052684
12490,9/30/1963,IBM,INTERNATIONAL BUSINESS MACHS COR,452,-0.011898
12490,10/31/1963,IBM,INTERNATIONAL BUSINESS MACHS COR,494,0.027708
12490,11/29/1963,IBM,INTERNATIONAL BUSINESS MACHS COR,485.25,-0.005549
12490,12/31/1963,IBM,INTERNATIONAL BUSINESS MACHS COR,507,0.021736
12490,1/31/1964,IBM,INTERNATIONAL BUSINESS MACHS COR,542,0.02579
12490,2/28/1964,IBM,INTERNATIONAL BUSINESS MACHS COR,569,0.017207
12490,3/31/1964,IBM,INTERNATIONAL BUSINESS MACHS COR,594.25,0.017636
12490,4/30/1964,IBM,INTERNATIONAL BUSINESS MACHS COR,570.25,0.004608
12490,5/28/1964,IBM,INTERNATIONAL BUSINESS MACHS COR,480,0.017403
12490,6/30/1964,IBM,INTERNATIONAL BUSINESS MACHS COR,477,0.01508
12490,7/31/1964,IBM,INTERNATIONAL BUSINESS MACHS COR,462,0.020118
12490,8/31/1964,IBM,INTERNATIONAL BUSINESS MACHS COR,440.5,-0.011266
12490,9/30/1964,IBM,INTERNATIONAL BUSINESS MACHS COR,436.5,0.03048
12490,10/30/1964,IBM,INTERNATIONAL BUSINESS MACHS COR,420,0.008869
12490,11/30/1964,IBM,INTERNATIONAL BUSINESS MACHS COR,412.5,0.003089
12490,12/31/1964,IBM,INTERNATIONAL BUSINESS MACHS COR,409.5,0.00369
12490,1/29/1965,IBM,INTERNATIONAL BUSINESS MACHS COR,448.5,0.038646
12490,2/26/1965,IBM,INTERNATIONAL BUSINESS MACHS COR,455.75,0.006946
12490,3/31/1965,IBM,INTERNATIONAL BUSINESS MACHS COR,454.25,-0.009715
12490,4/30/1965,IBM,INTERNATIONAL BUSINESS MACHS COR,485,0.033652
12490,5/28/1965,IBM,INTERNATIONAL BUSINESS MACHS COR,478,-0.00435
12490,6/30/1965,IBM,INTERNATIONAL BUSINESS MACHS COR,458,-0.051868
12490,7/30/1965,IBM,INTERNATIONAL BUSINESS MACHS COR,479,0.016759
12490,8/31/1965,IBM,INTERNATIONAL BUSINESS MACHS COR,499,0.030883
12490,9/30/1965,IBM,INTERNATIONAL BUSINESS MACHS COR,512.5,0.031952
12490,10/29/1965,IBM,INTERNATIONAL BUSINESS MACHS COR,533,0.029271
12490,11/30/1965,IBM,INTERNATIONAL BUSINESS MACHS COR,525,0.003065
12490,12/31/1965,IBM,INTERNATIONAL BUSINESS MACHS COR,499,0.013545
12490,1/31/1966,IBM,INTERNATIONAL BUSINESS MACHS COR,496,0.012122
12490,2/28/1966,IBM,INTERNATIONAL BUSINESS MACHS COR,515,-0.008621
12490,3/31/1966,IBM,INTERNATIONAL BUSINESS MACHS COR,516,-0.020923
12490,4/29/1966,IBM,INTERNATIONAL BUSINESS MACHS COR,557.5,0.024837
12490,5/31/1966,IBM,INTERNATIONAL BUSINESS MACHS COR,362.75,-0.052539
12490,6/30/1966,IBM,INTERNATIONAL BUSINESS MACHS COR,350.5,-0.010317
12490,7/29/1966,IBM,INTERNATIONAL BUSINESS MACHS COR,340.75,-0.01287
12490,8/31/1966,IBM,INTERNATIONAL BUSINESS MACHS COR,320.5,-0.075388
12490,9/30/1966,IBM,INTERNATIONAL BUSINESS MACHS COR,317.5,-0.006958
12490,10/31/1966,IBM,INTERNATIONAL BUSINESS MACHS COR,332,0.042294
12490,11/30/1966,IBM,INTERNATIONAL BUSINESS MACHS COR,376,0.017516
12490,12/30/1966,IBM,INTERNATIONAL BUSINESS MACHS COR,371.5,0.00621
12490,1/31/1967,IBM,INTERNATIONAL BUSINESS MACHS COR,399.5,0.08553
12490,2/28/1967,IBM,INTERNATIONAL BUSINESS MACHS COR,430,0.010945
12490,3/31/1967,IBM,INTERNATIONAL BUSINESS MACHS COR,451,0.043384
12490,4/28/1967,IBM,INTERNATIONAL BUSINESS MACHS COR,496.5,0.041609
12490,5/31/1967,IBM,INTERNATIONAL BUSINESS MACHS COR,466.25,-0.039293
12490,6/30/1967,IBM,INTERNATIONAL BUSINESS MACHS COR,497.5,0.026903
12490,7/31/1967,IBM,INTERNATIONAL BUSINESS MACHS COR,507.75,0.049189
12490,8/31/1967,IBM,INTERNATIONAL BUSINESS MACHS COR,499.75,-0.006282
12490,9/29/1967,IBM,INTERNATIONAL BUSINESS MACHS COR,548.25,0.034286
12490,10/31/1967,IBM,INTERNATIONAL BUSINESS MACHS COR,593.5,-0.027433
12490,11/30/1967,IBM,INTERNATIONAL BUSINESS MACHS COR,612,0.007902
12490,12/29/1967,IBM,INTERNATIONAL BUSINESS MACHS COR,627,0.033699
12490,1/31/1968,IBM,INTERNATIONAL BUSINESS MACHS COR,594.5,-0.03633
12490,2/29/1968,IBM,INTERNATIONAL BUSINESS MACHS COR,580,-0.033624
12490,3/29/1968,IBM,INTERNATIONAL BUSINESS MACHS COR,612.5,0.005116
12490,4/30/1968,IBM,INTERNATIONAL BUSINESS MACHS COR,677.5,0.094148
12490,5/31/1968,IBM,INTERNATIONAL BUSINESS MACHS COR,357,0.027041
12490,6/28/1968,IBM,INTERNATIONAL BUSINESS MACHS COR,353.75,0.011527
12490,7/30/1968,IBM,INTERNATIONAL BUSINESS MACHS COR,338.75,-0.022024
12490,8/30/1968,IBM,INTERNATIONAL BUSINESS MACHS COR,335,0.018038
12490,9/30/1968,IBM,INTERNATIONAL BUSINESS MACHS COR,335,0.044454
12490,10/31/1968,IBM,INTERNATIONAL BUSINESS MACHS COR,307,0.009041
12490,11/29/1968,IBM,INTERNATIONAL BUSINESS MACHS COR,333.75,0.058502
12490,12/31/1968,IBM,INTERNATIONAL BUSINESS MACHS COR,315,-0.033873
12490,1/31/1969,IBM,INTERNATIONAL BUSINESS MACHS COR,296.25,-0.006711
12490,2/28/1969,IBM,INTERNATIONAL BUSINESS MACHS COR,293.375,-0.05364
12490,3/28/1969,IBM,INTERNATIONAL BUSINESS MACHS COR,314,0.030506
12490,4/30/1969,IBM,INTERNATIONAL BUSINESS MACHS COR,328,0.020526
12490,5/29/1969,IBM,INTERNATIONAL BUSINESS MACHS COR,319,0.00504
12490,6/30/1969,IBM,INTERNATIONAL BUSINESS MACHS COR,337.75,-0.067387
12490,7/31/1969,IBM,INTERNATIONAL BUSINESS MACHS COR,324.5,-0.065172
12490,8/29/1969,IBM,INTERNATIONAL BUSINESS MACHS COR,345,0.05149
12490,9/30/1969,IBM,INTERNATIONAL BUSINESS MACHS COR,345.25,-0.02259
12490,10/31/1969,IBM,INTERNATIONAL BUSINESS MACHS COR,360.5,0.055638
12490,11/28/1969,IBM,INTERNATIONAL BUSINESS MACHS COR,357,-0.032164
12490,12/31/1969,IBM,INTERNATIONAL BUSINESS MACHS COR,364.5,-0.019681
12490,1/30/1970,IBM,INTERNATIONAL BUSINESS MACHS COR,335.25,-0.073254
12490,2/27/1970,IBM,INTERNATIONAL BUSINESS MACHS COR,340.25,0.056706
12490,3/31/1970,IBM,INTERNATIONAL BUSINESS MACHS COR,338.5,-0.004729
12490,4/30/1970,IBM,INTERNATIONAL BUSINESS MACHS COR,298,-0.105318
12490,5/29/1970,IBM,INTERNATIONAL BUSINESS MACHS COR,278,-0.064346
12490,6/30/1970,IBM,INTERNATIONAL BUSINESS MACHS COR,250,-0.051067
12490,7/31/1970,IBM,INTERNATIONAL BUSINESS MACHS COR,252.25,0.074169
12490,8/31/1970,IBM,INTERNATIONAL BUSINESS MACHS COR,266.25,0.050036
12490,9/30/1970,IBM,INTERNATIONAL BUSINESS MACHS COR,291.75,0.047536
12490,10/30/1970,IBM,INTERNATIONAL BUSINESS MACHS COR,294,-0.018208
12490,11/30/1970,IBM,INTERNATIONAL BUSINESS MACHS COR,307.25,0.050448
12490,12/31/1970,IBM,INTERNATIONAL BUSINESS MACHS COR,317.75,0.060723
12490,1/29/1971,IBM,INTERNATIONAL BUSINESS MACHS COR,325.5,0.05203
12490,2/26/1971,IBM,INTERNATIONAL BUSINESS MACHS COR,336.5,0.016913
12490,3/31/1971,IBM,INTERNATIONAL BUSINESS MACHS COR,357.5,0.044778
12490,4/30/1971,IBM,INTERNATIONAL BUSINESS MACHS COR,357.75,0.033332
12490,5/28/1971,IBM,INTERNATIONAL BUSINESS MACHS COR,327,-0.036409
12490,6/30/1971,IBM,INTERNATIONAL BUSINESS MACHS COR,317,0.003119
12490,7/30/1971,IBM,INTERNATIONAL BUSINESS MACHS COR,291.25,-0.040283
12490,8/31/1971,IBM,INTERNATIONAL BUSINESS MACHS COR,304,0.042511
12490,9/30/1971,IBM,INTERNATIONAL BUSINESS MACHS COR,303.75,-0.005016
12490,10/29/1971,IBM,INTERNATIONAL BUSINESS MACHS COR,300.5,-0.040682
12490,11/30/1971,IBM,INTERNATIONAL BUSINESS MACHS COR,305.5,-0.001262
12490,12/31/1971,IBM,INTERNATIONAL BUSINESS MACHS COR,336.5,0.091257
12490,1/31/1972,IBM,INTERNATIONAL BUSINESS MACHS COR,368,0.028383
12490,2/29/1972,IBM,INTERNATIONAL BUSINESS MACHS COR,368.5,0.031349
12490,3/30/1972,IBM,INTERNATIONAL BUSINESS MACHS COR,382.25,0.008722
12490,4/28/1972,IBM,INTERNATIONAL BUSINESS MACHS COR,386,0.005505
12490,5/31/1972,IBM,INTERNATIONAL BUSINESS MACHS COR,397.75,0.016375
12490,6/30/1972,IBM,INTERNATIONAL BUSINESS MACHS COR,392,-0.020896
12490,7/31/1972,IBM,INTERNATIONAL BUSINESS MACHS COR,400.75,-0.004254
12490,8/31/1972,IBM,INTERNATIONAL BUSINESS MACHS COR,408.5,0.035966
12490,9/29/1972,IBM,INTERNATIONAL BUSINESS MACHS COR,406.5,-0.007671
12490,10/31/1972,IBM,INTERNATIONAL BUSINESS MACHS COR,385.5,0.008676
12490,11/30/1972,IBM,INTERNATIONAL BUSINESS MACHS COR,391,0.049764
12490,12/29/1972,IBM,INTERNATIONAL BUSINESS MACHS COR,402,0.011243
12490,1/31/1973,IBM,INTERNATIONAL BUSINESS MACHS COR,435.5,-0.027452
12490,2/28/1973,IBM,INTERNATIONAL BUSINESS MACHS COR,431.5,-0.04437
12490,3/30/1973,IBM,INTERNATIONAL BUSINESS MACHS COR,431.5,-0.007859
12490,4/30/1973,IBM,INTERNATIONAL BUSINESS MACHS COR,408,-0.051766
12490,5/31/1973,IBM,INTERNATIONAL BUSINESS MACHS COR,314.75,-0.024511
12490,6/29/1973,IBM,INTERNATIONAL BUSINESS MACHS COR,317,-0.008646
12490,7/31/1973,IBM,INTERNATIONAL BUSINESS MACHS COR,314.5,0.056956
12490,8/31/1973,IBM,INTERNATIONAL BUSINESS MACHS COR,301,-0.029657
12490,9/28/1973,IBM,INTERNATIONAL BUSINESS MACHS COR,258,0.053935
12490,10/31/1973,IBM,INTERNATIONAL BUSINESS MACHS COR,280.25,-0.000414
12490,11/30/1973,IBM,INTERNATIONAL BUSINESS MACHS COR,265,-0.120708
12490,12/31/1973,IBM,INTERNATIONAL BUSINESS MACHS COR,246.75,0.011438
12490,1/31/1974,IBM,INTERNATIONAL BUSINESS MACHS COR,245.25,0.004413
12490,2/28/1974,IBM,INTERNATIONAL BUSINESS MACHS COR,237.875,0.002346
12490,3/29/1974,IBM,INTERNATIONAL BUSINESS MACHS COR,235.75,-0.023364
12490,4/30/1974,IBM,INTERNATIONAL BUSINESS MACHS COR,227.25,-0.04596
12490,5/31/1974,IBM,INTERNATIONAL BUSINESS MACHS COR,212.5,-0.041981
12490,6/28/1974,IBM,INTERNATIONAL BUSINESS MACHS COR,212.75,-0.022942
12490,7/31/1974,IBM,INTERNATIONAL BUSINESS MACHS COR,201.625,-0.070874
12490,8/30/1974,IBM,INTERNATIONAL BUSINESS MACHS COR,192,-0.087757
12490,9/30/1974,IBM,INTERNATIONAL BUSINESS MACHS COR,159,-0.109718
12490,10/31/1974,IBM,INTERNATIONAL BUSINESS MACHS COR,189.125,0.165584
12490,11/29/1974,IBM,INTERNATIONAL BUSINESS MACHS COR,177.25,-0.041046
12490,12/31/1974,IBM,INTERNATIONAL BUSINESS MACHS COR,168,-0.027005
12490,1/31/1975,IBM,INTERNATIONAL BUSINESS MACHS COR,188.25,0.1416
12490,2/28/1975,IBM,INTERNATIONAL BUSINESS MACHS COR,215.5,0.058412
12490,3/31/1975,IBM,INTERNATIONAL BUSINESS MACHS COR,206.625,0.03019
12490,4/30/1975,IBM,INTERNATIONAL BUSINESS MACHS COR,209.875,0.046497
12490,5/30/1975,IBM,INTERNATIONAL BUSINESS MACHS COR,215,0.05514
12490,6/30/1975,IBM,INTERNATIONAL BUSINESS MACHS COR,209,0.051473
12490,7/31/1975,IBM,INTERNATIONAL BUSINESS MACHS COR,190.25,-0.060385
12490,8/29/1975,IBM,INTERNATIONAL BUSINESS MACHS COR,186.25,-0.023557
12490,9/30/1975,IBM,INTERNATIONAL BUSINESS MACHS COR,188.25,-0.03801
12490,10/31/1975,IBM,INTERNATIONAL BUSINESS MACHS COR,212.25,0.055857
12490,11/28/1975,IBM,INTERNATIONAL BUSINESS MACHS COR,226.375,0.031223
12490,12/31/1975,IBM,INTERNATIONAL BUSINESS MACHS COR,224.25,-0.010998
12490,1/30/1976,IBM,INTERNATIONAL BUSINESS MACHS COR,257.75,0.126012
12490,2/27/1976,IBM,INTERNATIONAL BUSINESS MACHS COR,255.625,0.00731
12490,3/31/1976,IBM,INTERNATIONAL BUSINESS MACHS COR,262,0.02674
12490,4/30/1976,IBM,INTERNATIONAL BUSINESS MACHS COR,253.375,-0.010402
12490,5/28/1976,IBM,INTERNATIONAL BUSINESS MACHS COR,256.625,-0.009326
12490,6/30/1976,IBM,INTERNATIONAL BUSINESS MACHS COR,276.75,0.044522
12490,7/30/1976,IBM,INTERNATIONAL BUSINESS MACHS COR,272.125,-0.006135
12490,8/31/1976,IBM,INTERNATIONAL BUSINESS MACHS COR,273.625,-0.001398
12490,9/30/1976,IBM,INTERNATIONAL BUSINESS MACHS COR,281.375,0.024512
12490,10/29/1976,IBM,INTERNATIONAL BUSINESS MACHS COR,271.75,-0.020373
12490,11/30/1976,IBM,INTERNATIONAL BUSINESS MACHS COR,271,0.005361
12490,12/31/1976,IBM,INTERNATIONAL BUSINESS MACHS COR,279.125,0.061593
12490,1/31/1977,IBM,INTERNATIONAL BUSINESS MACHS COR,275.25,-0.036328
12490,2/28/1977,IBM,INTERNATIONAL BUSINESS MACHS COR,276,-0.015744
12490,3/31/1977,IBM,INTERNATIONAL BUSINESS MACHS COR,276.5,-0.009249
12490,4/29/1977,IBM,INTERNATIONAL BUSINESS MACHS COR,258.75,0.004962
12490,5/31/1977,IBM,INTERNATIONAL BUSINESS MACHS COR,245.5,-0.010777
12490,6/30/1977,IBM,INTERNATIONAL BUSINESS MACHS COR,264,0.051369
12490,7/29/1977,IBM,INTERNATIONAL BUSINESS MACHS COR,268.125,-0.012806
12490,8/31/1977,IBM,INTERNATIONAL BUSINESS MACHS COR,268.375,-0.013338
12490,9/30/1977,IBM,INTERNATIONAL BUSINESS MACHS COR,261,0.001572
12490,10/31/1977,IBM,INTERNATIONAL BUSINESS MACHS COR,257.25,-0.039278
12490,11/30/1977,IBM,INTERNATIONAL BUSINESS MACHS COR,264,0.04544
12490,12/30/1977,IBM,INTERNATIONAL BUSINESS MACHS COR,273.5,0.008223
12490,1/31/1978,IBM,INTERNATIONAL BUSINESS MACHS COR,265.5,-0.055199
12490,2/28/1978,IBM,INTERNATIONAL BUSINESS MACHS COR,251.25,-0.009275
12490,3/31/1978,IBM,INTERNATIONAL BUSINESS MACHS COR,235.5,0.034009
12490,4/28/1978,IBM,INTERNATIONAL BUSINESS MACHS COR,266,0.082853
12490,5/31/1978,IBM,INTERNATIONAL BUSINESS MACHS COR,258.25,0.02323
12490,6/30/1978,IBM,INTERNATIONAL BUSINESS MACHS COR,257.25,-0.010748
12490,7/31/1978,IBM,INTERNATIONAL BUSINESS MACHS COR,281,0.056741
12490,8/31/1978,IBM,INTERNATIONAL BUSINESS MACHS COR,291.875,0.04237
12490,9/29/1978,IBM,INTERNATIONAL BUSINESS MACHS COR,277,-0.006889
12490,10/31/1978,IBM,INTERNATIONAL BUSINESS MACHS COR,264.25,-0.110995
12490,11/30/1978,IBM,INTERNATIONAL BUSINESS MACHS COR,269.5,0.033787
12490,12/29/1978,IBM,INTERNATIONAL BUSINESS MACHS COR,298.5,0.017708
12490,1/31/1979,IBM,INTERNATIONAL BUSINESS MACHS COR,308.75,0.04953
12490,2/28/1979,IBM,INTERNATIONAL BUSINESS MACHS COR,300,-0.026765
12490,3/30/1979,IBM,INTERNATIONAL BUSINESS MACHS COR,315.5,0.065613
12490,4/30/1979,IBM,INTERNATIONAL BUSINESS MACHS COR,314.25,0.00852
12490,5/31/1979,IBM,INTERNATIONAL BUSINESS MACHS COR,304,-0.013571
12490,6/29/1979,IBM,INTERNATIONAL BUSINESS MACHS COR,73.375,0.046852
12490,7/31/1979,IBM,INTERNATIONAL BUSINESS MACHS COR,69.75,0.014991
12490,8/31/1979,IBM,INTERNATIONAL BUSINESS MACHS COR,70,0.064732
12490,9/28/1979,IBM,INTERNATIONAL BUSINESS MACHS COR,67.75,0.001426
12490,10/31/1979,IBM,INTERNATIONAL BUSINESS MACHS COR,62.375,-0.072662
12490,11/30/1979,IBM,INTERNATIONAL BUSINESS MACHS COR,65.25,0.063604
12490,12/31/1979,IBM,INTERNATIONAL BUSINESS MACHS COR,64.375,0.028215
12490,1/31/1980,IBM,INTERNATIONAL BUSINESS MACHS COR,68.625,0.065607
12490,2/29/1980,IBM,INTERNATIONAL BUSINESS MACHS COR,63.5,0.001015
12490,3/31/1980,IBM,INTERNATIONAL BUSINESS MACHS COR,55.75,-0.120224
12490,4/30/1980,IBM,INTERNATIONAL BUSINESS MACHS COR,54.875,0.052287
12490,5/30/1980,IBM,INTERNATIONAL BUSINESS MACHS COR,55.375,0.06009
12490,6/30/1980,IBM,INTERNATIONAL BUSINESS MACHS COR,58.75,0.037714
12490,7/31/1980,IBM,INTERNATIONAL BUSINESS MACHS COR,65.25,0.069438
12490,8/29/1980,IBM,INTERNATIONAL BUSINESS MACHS COR,65.5,0.023553
12490,9/30/1980,IBM,INTERNATIONAL BUSINESS MACHS COR,64.125,0.029498
12490,10/31/1980,IBM,INTERNATIONAL BUSINESS MACHS COR,66.625,0.020095
12490,11/28/1980,IBM,INTERNATIONAL BUSINESS MACHS COR,68.125,0.104952
12490,12/31/1980,IBM,INTERNATIONAL BUSINESS MACHS COR,67.875,-0.03441
12490,1/30/1981,IBM,INTERNATIONAL BUSINESS MACHS COR,64.375,-0.040087
12490,2/27/1981,IBM,INTERNATIONAL BUSINESS MACHS COR,64.25,0.015521
12490,3/31/1981,IBM,INTERNATIONAL BUSINESS MACHS COR,62.375,0.046184
12490,4/30/1981,IBM,INTERNATIONAL BUSINESS MACHS COR,58.625,-0.011268
12490,5/29/1981,IBM,INTERNATIONAL BUSINESS MACHS COR,58.75,0.01355
12490,6/30/1981,IBM,INTERNATIONAL BUSINESS MACHS COR,57.875,-0.010243
12490,7/31/1981,IBM,INTERNATIONAL BUSINESS MACHS COR,56.125,-0.00308
12490,8/31/1981,IBM,INTERNATIONAL BUSINESS MACHS COR,55.125,-0.056279
12490,9/30/1981,IBM,INTERNATIONAL BUSINESS MACHS COR,54.125,-0.063773
12490,10/30/1981,IBM,INTERNATIONAL BUSINESS MACHS COR,51.5,0.060162
12490,11/30/1981,IBM,INTERNATIONAL BUSINESS MACHS COR,54.5,0.045849
12490,12/31/1981,IBM,INTERNATIONAL BUSINESS MACHS COR,56.875,-0.028096
12490,1/29/1982,IBM,INTERNATIONAL BUSINESS MACHS COR,63.625,-0.02621
12490,2/26/1982,IBM,INTERNATIONAL BUSINESS MACHS COR,61.875,-0.051126
12490,3/31/1982,IBM,INTERNATIONAL BUSINESS MACHS COR,59.75,-0.010099
12490,4/30/1982,IBM,INTERNATIONAL BUSINESS MACHS COR,64.25,0.043267
12490,5/28/1982,IBM,INTERNATIONAL BUSINESS MACHS COR,61.5,-0.028212
12490,6/30/1982,IBM,INTERNATIONAL BUSINESS MACHS COR,60.625,-0.023912
12490,7/30/1982,IBM,INTERNATIONAL BUSINESS MACHS COR,65.625,-0.020526
12490,8/31/1982,IBM,INTERNATIONAL BUSINESS MACHS COR,70.5,0.119013
12490,9/30/1982,IBM,INTERNATIONAL BUSINESS MACHS COR,73.375,0.016761
12490,10/29/1982,IBM,INTERNATIONAL BUSINESS MACHS COR,79.875,0.118636
12490,11/30/1982,IBM,INTERNATIONAL BUSINESS MACHS COR,86.5,0.051935
12490,12/31/1982,IBM,INTERNATIONAL BUSINESS MACHS COR,96.25,0.014516
12490,1/31/1983,IBM,INTERNATIONAL BUSINESS MACHS COR,98.875,0.04185
12490,2/28/1983,IBM,INTERNATIONAL BUSINESS MACHS COR,99,0.030215
12490,3/31/1983,IBM,INTERNATIONAL BUSINESS MACHS COR,101.75,0.03468
12490,4/29/1983,IBM,INTERNATIONAL BUSINESS MACHS COR,117,0.074188
12490,5/31/1983,IBM,INTERNATIONAL BUSINESS MACHS COR,111.25,0.013226
12490,6/30/1983,IBM,INTERNATIONAL BUSINESS MACHS COR,120.25,0.037838
12490,7/29/1983,IBM,INTERNATIONAL BUSINESS MACHS COR,120.375,-0.031568
12490,8/31/1983,IBM,INTERNATIONAL BUSINESS MACHS COR,119.5,0.003463
12490,9/30/1983,IBM,INTERNATIONAL BUSINESS MACHS COR,126.875,0.016028
12490,10/31/1983,IBM,INTERNATIONAL BUSINESS MACHS COR,126.75,-0.028074
12490,11/30/1983,IBM,INTERNATIONAL BUSINESS MACHS COR,117.375,0.029556
12490,12/30/1983,IBM,INTERNATIONAL BUSINESS MACHS COR,122,-0.010464
12490,1/31/1984,IBM,INTERNATIONAL BUSINESS MACHS COR,114.125,-0.013023
12490,2/29/1984,IBM,INTERNATIONAL BUSINESS MACHS COR,110.25,-0.039073
12490,3/30/1984,IBM,INTERNATIONAL BUSINESS MACHS COR,114,0.013389
12490,4/30/1984,IBM,INTERNATIONAL BUSINESS MACHS COR,113.75,0.002538
12490,5/31/1984,IBM,INTERNATIONAL BUSINESS MACHS COR,107.75,-0.05232
12490,6/29/1984,IBM,INTERNATIONAL BUSINESS MACHS COR,105.75,0.023385
12490,7/31/1984,IBM,INTERNATIONAL BUSINESS MACHS COR,110.75,-0.020621
12490,8/31/1984,IBM,INTERNATIONAL BUSINESS MACHS COR,123.75,0.112689
12490,9/28/1984,IBM,INTERNATIONAL BUSINESS MACHS COR,124.25,0.000404
12490,10/31/1984,IBM,INTERNATIONAL BUSINESS MACHS COR,124.625,-0.000074
12490,11/30/1984,IBM,INTERNATIONAL BUSINESS MACHS COR,121.75,-0.010685
12490,12/31/1984,IBM,INTERNATIONAL BUSINESS MACHS COR,123.125,0.023656
12490,1/31/1985,IBM,INTERNATIONAL BUSINESS MACHS COR,136.375,0.085718
12490,2/28/1985,IBM,INTERNATIONAL BUSINESS MACHS COR,134,0.016896
12490,3/29/1985,IBM,INTERNATIONAL BUSINESS MACHS COR,127,-0.001747
12490,4/30/1985,IBM,INTERNATIONAL BUSINESS MACHS COR,126.5,-0.002186
12490,5/31/1985,IBM,INTERNATIONAL BUSINESS MACHS COR,128.625,0.055775
12490,6/28/1985,IBM,INTERNATIONAL BUSINESS MACHS COR,123.75,0.017091
12490,7/31/1985,IBM,INTERNATIONAL BUSINESS MACHS COR,131.375,-0.000251
12490,8/30/1985,IBM,INTERNATIONAL BUSINESS MACHS COR,126.625,-0.004795
12490,9/30/1985,IBM,INTERNATIONAL BUSINESS MACHS COR,123.875,-0.039826
12490,10/31/1985,IBM,INTERNATIONAL BUSINESS MACHS COR,129.875,0.044441
12490,11/29/1985,IBM,INTERNATIONAL BUSINESS MACHS COR,139.75,0.069228
12490,12/31/1985,IBM,INTERNATIONAL BUSINESS MACHS COR,155.5,0.043061
12490,1/31/1986,IBM,INTERNATIONAL BUSINESS MACHS COR,151.5,0.009829
